original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.",Opposition sind alle Parteien im Parlament. Aber diese Parteien gehören nicht der Regierung an.,"Man nennt sie Opposition. Opposition bedeutet, dass diese Parteien nicht in der Regierung sind. Sie vertreten eine andere Meinung als die Parteien in der Regierung.",5,y,11,uid_apa_test_0,r3_pid_apa284
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Die Opposition sind alle Parteien, die im Parlament vertreten sind. Allerdings sind sie nicht in der Regierung vertreten.","Opposition nennt man im Parlament alle Parteien, die der Regierung nicht angehören. Alle Parlamentsparteien außer der Regierungspartei nennt man Opposition.",2,y,2,uid_apa_test_0,r3_pid_apa106
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,"Auf der ganzen Welt haben sich hunderttausende Menschen mit dem Corona-Virus angesteckt. Sie haben sich infiziert. Das heißt, sie haben den Corona-Virus in sich. Viele davon sind krank geworden.",Auf der ganzen Welt sind schon viele Millionen Menschen von dem Corona-Virus krank geworden. Der Corona-Virus hat schon auf der ganzen Welt eine grosse Auswirkung.,6,y,4,uid_apa_test_752,r3_pid_apa232
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,In Österreich sind in der Früh am Mittwoch nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Am Mittwoch gab es nur noch rund 3.000 Corona-Infizierte in Österreich. Das heißt, es gibt weniger Menschen mit dem Virus in Österreich als noch vor einem Tag.",2,y,10,uid_apa_test_193,r3_pid_apa116
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Es stammt vom italienischen Künstler Leonardo da Vinci. Leonardo da Vinci war im 16. Jahrhundert Künstler.,Es ist ein bekanntes Bild aus Italien vom Künstler Leonardo da Vinci. Das Bild ist rund 500 Jahre alt.,2,n,3,uid_apa_test_46,r3_pid_apa41
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Es gibt einen neuen Corona-Impfstoff. Dieser wird von Oxford und dem britischen Arzneimittel-Unternehmen AstraZeneca hergestellt. Dieser Corona-Impfstoff ist nicht so wirksam.,Dieser neue Impfstoff von Oxford ist nicht ganz so gut. Aber man kann ihn leichter lagern.,5,n,5,uid_apa_test_379,r3_pid_apa202
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag beginnen die Massen-Tests in Wien und in Tirol. In den Ländern Vorarlberg und Wien muss sich jeder untersuchen lassen.,Die Massen-Tests in Wien und in den Bundes-Ländern Vorarlberg und Tirol beginnen am Freitag.,6,y,7,uid_apa_test_123,r3_pid_apa117
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",2019 starben dabei 6 Kinder. Im Jahr zuvor starben keine Kinder beim Spazierengehen.,"2019 waren 6 Kinder bei dem Zu-Fuß-Gehen in den Straßen tödlich verunglückt. Das war anders als im Jahr 2018, als kein Kind beim Gehen in den Straßen starb.",6,y,15,uid_apa_test_710,r3_pid_apa289
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad in Lichtenegg kann man besichtigen.,Die Windräder in Lichtenegg in Niederösterreich kann man sogar besuchen.,5,y,3,uid_apa_test_622,r3_pid_apa104
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,"Am Mittwoch hat es in der Steiermark um 8.30 Uhr am Morgen ein Erdbeben gegeben. Das Erdbeben hatte eine Stärke von 4,1.","Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben. Das Beben erreichte eine Stärke von 4,1.",2,y,3,uid_apa_test_654,r3_pid_apa56
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Am Mittwoch in der Früh waren nur noch 3.000 Menschen in Österreich am Corona-Virus krank. Das heißt, die Zahl sank weiterhin. Das Corona-Virus ist ein Virus. Es macht viele Menschen krank.",Am Mittwoch waren nur noch etwa 3.000 Menschen im Spital wegen Corona.,6,n,19,uid_apa_test_193,r3_pid_apa149
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.",Die ÖVP hat es auf den 2. Platz geschafft.,"Die Partei ""Die ÖVP"" hat mit 20,4 Prozent die 2.",5,n,1,uid_apa_test_116,r3_pid_apa286
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,"Wegen der Corona-Krise sind 45.000 Menschen wieder arbeitslos geworden. Das heißt, sie haben wieder einen Job.",Im Mai bekamen wieder 45.000 Menschen einen neuen Job.,5,n,7,uid_apa_test_125,r3_pid_apa97
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,"AUA streicht wegen Corona-Virus fast die Hälfte der Flüge nach Italien. So viele Flüge werden nicht mehr geflogen, weil es weniger Reise-Willen wegen dem Virus gibt.",AUA muss Flüge nach Italien streichen. Das macht die Fluggesellschaft wegen dem Corona-Virus. Sie streicht fast die Hälfte von den Flügen.,6,n,5,uid_apa_test_627,r3_pid_apa185
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,In den Niederlanden findet jedes Jahr das Finale vom Eurovision Song Contest statt. Dieses Jahr ist es in der Stadt Rotterdam. Der Song Contest wird vom 12. bis zum 16. Mai sein.,Die Stadt Rotterdam in den Niederlanden will den Eurovision Song Contest 2020 ausrichten. Das ist das größte Musik-Event in Europa. Der Wettbewerb soll vom 12. bis 16. Mai stattfinden.,2,y,3,uid_apa_test_696,r3_pid_apa43
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten verletzt. Die Kuh hat den Mann ins Gesicht gebissen. Der Mann ist schwer verletzt worden.,Am Donnerstag wurde in Kärnten ein Mann von einer Kuh verletzt. Die Kuh trat dem Mann mit dem Huf. Er wurde dadurch schwer verletzt.,6,n,1,uid_apa_test_438,r3_pid_apa68
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen Terroristen 2 Flugzeuge in die 2 Türme des World Trade Center.,Am 11. September 2001 stürzten 2 Flugzeuge in die Hochhäuser vom World Trade Center in New York.,5,y,1,uid_apa_test_374,r3_pid_apa95
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Man kann überprüfen, ob die WHO beim Kampf gegen den Corona-Virus etwas falsch gemacht hat. Das nennt man Überprüfung.","Dabei soll auch untersucht werden, ob die WHO etwas falsch gemacht hat.",5,y,7,uid_apa_test_408,r3_pid_apa151
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,In 2019 waren weltweit 426 Millionen Kinder unter 18 Jahren von Konflikten betroffen.,2019 haben über 400 Millionen Kinder in Krisen-Gebieten gelebt.,2,y,4,uid_apa_test_143,r3_pid_apa235
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,"Das heißt, dass 4.456 Menschen in Österreich gerade krank am Corona-Virus sind.",4.456 Menschen in Österreich sind krank. Sie haben sich mit dem Corona-Virus angesteckt.,2,y,1,uid_apa_test_625,r3_pid_apa63
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Es geht darum, ob die WHO Fehler gemacht hat und ob sie bei der Gefahr des Corona-Virus die Länder richtig informiert hat.","Dabei soll auch geprüft werden, ob die WHO etwas falsch gemacht hat.",2,n,10,uid_apa_test_408,r3_pid_apa83
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.","Jedes Jahr schreibt ""Lonely Planet"" eine Liste mit den besten Reise-Zielen weltweit.","""Lonely Planet"" macht jedes Jahr eine Liste der besten 10 Länder, Städte und Regionen auf der ganzen Welt.",6,y,6,uid_apa_test_578,r3_pid_apa229
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Tankstellen dürfen länger offen haben. Das gilt auch für kleine Geschäfte auf Bahnhöfen oder Flughäfen.,"Zum Beispiel gibt es Tankstellen, kleine Geschäfte auf Bahnhöfen und auf Flughäfen, die auch nach 19 Uhr geöffnet sein dürfen.",2,y,5,uid_apa_test_217,r3_pid_apa12
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Im Frühjahr gab es mehr als 1,3 Millionen Menschen, die wegen Corona in Kurz-Arbeit waren.","Im Frühjahr gab es in Österreich rund 1,3 Millionen Menschen, die in Kurz-Arbeit waren. Die Österreicher in Kurz-Arbeit haben im letzten Jahr aber weniger verdient.",5,n,10,uid_apa_test_448,r3_pid_apa115
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Der Anfang vom Ende der Pandemie ist erreicht, sagte Bundeskanzler Sebastian Kurz. Kurz spricht von dem Corona-Impfstoff.",6,y,0,uid_apa_test_393,r3_pid_apa297
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Am Wochenende können Besucher das Windrad besichtigen. Das Windrad steht Besuchern auch von April bis September am Wochenende offen.,Das Windrad in Lichtenegg steht Besuchern offen. Es kann von April bis September besichtigt werden. Die Besuche sind nur an den Wochenenden möglich.,6,y,4,uid_apa_test_622,r3_pid_apa188
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch hat Iran mitgeteilt, dass er teilweise aus dem Atom-Abkommen aussteigt. Das Atom-Abkommen ist ein Vertrag mit vielen Ländern. Sie wollen, dass der Iran keine Atom-Waffen mehr macht.","Am Mittwoch erklärte der Iran, dass er aus dem Atom-Abkommen aussteigen will. Der Iran will nur noch einen Teil davon befolgen.",6,n,8,uid_apa_test_425,r3_pid_apa211
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Nobelpreis für die Erfindung der Gen-Schere CRISPR.,Die Frauen Jennifer Doudna und Emmanuelle Charpentier bekommen den Nobelpreis. Sie bekommen den Preis für die Entdeckung von der Gen-Schere CRISPR/Cas9.,5,n,9,uid_apa_test_5,r3_pid_apa201
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Das heißt, man sollte keine Freunde mehr treffen und auch keine Feiern veranstalten.",Generell soll man Freunde und Bekannte derzeit nicht mehr treffen.,2,y,3,uid_apa_test_138,r3_pid_apa132
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Viele Geschäfte in Deutschland müssen nach 19 Uhr zu. Einige Ausnahmen gibt es aber. Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen dürfen weiter offen bleiben. Sie dürfen auch nach 19 Uhr Geschäfte offen halten.,Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen. Sie dürfen weiterhin auch nach 19 Uhr offen sein.,6,y,16,uid_apa_test_217,r3_pid_apa176
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni sind im Wiener Tiergarten Schönbrunn 4 Gepard-Babys auf die Welt gekommen. Die Gepard-Mutter nennt man Afra. Im Tiergarten Schönbrunn in Wien sind 4 Gepard-Babys auf die Welt gekommen. Die Mutter nennt man Afra.,Im Tiergarten Schönbrunn in Wien hat am 22. Juni das Weibchen Afra 4 Geparden-Babys auf die Welt gebracht.,5,y,18,uid_apa_test_250,r3_pid_apa249
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Am 4. Juni 1989 demonstrierten Menschen in Peking für Demokratie. Die chinesische Armee schoss dann auf die Demonstranten. Es starben viele Menschen.,"Am 4. Juni 1989 erschoss die chinesische Armee Menschen, die für mehr Demokratie demonstrierten. Die Proteste fanden am Tiananmen-Platz statt.",6,y,2,uid_apa_test_32,r3_pid_apa111
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.","Der Verlag ""Lonely Planet"" hat eine Liste der besten Städte der Welt gemacht. Die Liste nennt 10 Städte und Regionen, die am besten in der Welt sind.",Jedes Jahr stellt der Lonely-Planet-Reiseführer eine Liste von den besten Reise-Destinationen auf der ganzen Welt zusammen.,2,y,11,uid_apa_test_578,r3_pid_apa2
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,In Wien und Niederösterreich begann am Freitag das Semester-Ende. Damit haben für fast 450.000 Schüler in den beiden Bundesländern die Semester-Ferien begonnen.,"Am Freitag haben die Semesterferien für rund 450.000 Schüler in Wien und Niederösterreich begonnen. Das heißt, die Schüler haben rund 6 Wochen Ferien. Das Semester ist zu Ende und das nächste Semester fängt am 18. Februar 2020 an.",2,n,16,uid_apa_test_496,r3_pid_apa120
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,"Es klingelte an der Haustür von den älteren Menschen. Draußen standen zwei falsche Polizisten. Sie erzählten den älteren Menschen, dass sie Geld von ihnen brauchen. Dann holten die falschen Polizisten das Geld von den älteren Menschen ab.","Die Bande bestahl ältere Menschen zu Hause. Sie verkleideten sich als Polizisten, klingelten bei älteren Menschen und sagten, dass ein Einbruch stattgefunden habe. Dann kamen sie zu den älteren Menschen nach Hause und holten das Geld ab.",2,n,0,uid_apa_test_722,r3_pid_apa156
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,Im Jahr 2019 lebten mehr als 426 Millionen Kinder unter 18 Jahren in Kriegs-Gebieten. Das sind über 426 Millionen junge Menschen.,2019 waren fast 426 Millionen Kinder unter 18 Jahren im Krieg.,5,y,10,uid_apa_test_143,r3_pid_apa51
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP kam nur auf Platz 2. Sie bekam 20,43 Prozent der Stimmen.","Die ÖVP hat es auf den 2. Platz geschafft. Sie bekam 20,43 Prozent der Stimmen. Das ist nicht so viel wie die Grünen. Sie bekamen mehr Stimmen als die ÖVP.",6,n,17,uid_apa_test_116,r3_pid_apa183
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Änderung in der Verfassung beschlossen.,In Russland wurde eine Änderung der Verfassung beschlossen. Putin könnte so noch länger als Präsident bleiben.,2,n,6,uid_apa_test_416,r3_pid_apa228
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,"2019 lebten 426 Millionen Kinder und Jugendliche in Konflikt-Gebieten. Das sind Kinder, die in Kriegen leben.","2019 lebten rund 426 Millionen Kinder und Jugendliche in Gebieten, die im Konflikt sind. Das bedeutet sie sind in Gefahr, weil es in diesen Ländern Krieg und Gewalt gibt.",6,y,13,uid_apa_test_143,r3_pid_apa269
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Die Polizei fährt dann zu den älteren Menschen nach Hause. Sie nimmt den Menschen die Gold-Münzen ab.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,5,n,3,uid_apa_test_722,r3_pid_apa205
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause. Sie nahmen das Geld von den älteren Menschen ab.,Dann kamen die falschen Polizisten nach Hause zu den alten Menschen. Die falschen Polizisten holten das Geld aus den Häusern.,6,y,0,uid_apa_test_722,r3_pid_apa44
Am 7. September startet im Osten von Österreich das neue Schuljahr.,Am 7. September startet das neue Schuljahr. Das gilt aber nur für Schulen im Osten von Österreich.,"In Österreich beginnt für die Schüler das neue Schuljahr am Dienstag, dem 7. September 2021. Das neue Schuljahr ist wieder etwas später als das vorherige.",2,n,8,uid_apa_test_734,r3_pid_apa0
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Die Tankstellen auf Bahnhöfen und Flughäfen können aber auch nach 19 Uhr geöffnet bleiben.,In Deutschland dürfen Tankstellen und manche Läden im Bahnhof auch länger offen haben. Diese Läden dürfen auch nachts offen haben. Das nennt man eine Ausnahme.,5,n,11,uid_apa_test_217,r3_pid_apa256
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Aber einige Geheimdienste aus anderen Ländern sagen, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Allerdings sagen manche Geheim-Dienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen. Sie behaupten, dass die Geheim-Daten vom BVT im Internet gefunden wurden.",2,n,11,uid_apa_test_599,r3_pid_apa204
Der Präsident von China Xi Jinping besuchte mit einer Maske und einem weißen Kittel ein Krankenhaus in Peking.,Der Präsident von China besuchte ein Krankenhaus in Peking. Er trug eine Maske und einen weißen Kittel. Damit wollte er sich vor dem Corona-Virus schützen.,Der Präsident von China besuchte ein Krankenhaus. Er hatte eine Maske auf. So hält man sich von dem Virus fern.,4,y,5,uid_apa_test_649,r3_pid_apa96
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag beginnen die Massen-Tests in Wien und in Tirol. In den Ländern Vorarlberg und Wien muss sich jeder untersuchen lassen.,Am Freitag gibt es die Massen-Tests. Sie beginnen in Wien und in den Bundesländern Tirol und Vorarlberg.,4,y,4,uid_apa_test_123,r3_pid_apa10
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.","""Lonely Planet"" ist ein Reise-Buch-Verlag. Jedes Jahr macht ""Lonely Planet"" eine Liste der besten Städte. Es sind die Städte, die am meisten gern besucht werden.","Jedes Jahr schreibt ""Lonely Planet"" eine Liste mit den besten Reise-Zielen weltweit.",4,y,13,uid_apa_test_578,r3_pid_apa69
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Menschen in Österreich sparten 32 Milliarden Euro. Das sagen die Zahlen vom Statistik-Amt.,"Die österreichischen Haushalte haben 31,9 Milliarden Euro gespart. Das sagt die Statistik Austria.",4,y,1,uid_apa_test_367,r3_pid_apa52
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,"Die Regierung sagt, man sollte jetzt auch nicht zu Freunden oder Bekannten gehen.",4,y,2,uid_apa_test_138,r3_pid_apa29
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Der Impfstoff ist nicht so gut wie der von Biontech. Man kann ihn aber einfacher lagern.,"Dieser Impfstoff ist etwas weniger wirksam als der von Pfizer und BionTech. Er muss aber nicht bei minus 70 Grad gelagert werden, sondern nur bei minus 20 Grad.",1,n,12,uid_apa_test_379,r3_pid_apa246
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",3.639 Menschen sind in Österreich mit dem Corona-Virus im Spital. Davon sind 701 auf Intensiv-Stationen.,"In Österreich gibt es 3.639 Menschen, die an dem Corona-Virus erkrankt sind. 701 Menschen liegen im Spital auf der Intensiv-Station.",3,y,5,uid_apa_test_737,r3_pid_apa180
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,Am Dienstag waren in Österreich wieder weniger Menschen am Corona-Virus erkrankt.,Am Dienstag gab es in Österreich wieder weniger Menschen mit dem Corona-Virus. Das sagt das Gesundheits-Ministerium.,4,n,5,uid_apa_test_462,r3_pid_apa15
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen Terroristen 2 Flugzeuge in die 2 Türme des World Trade Center.,Am 11. September sind 2 Flugzeuge in die Twin Towers geflogen.,3,n,5,uid_apa_test_374,r3_pid_apa215
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,Am Dienstag ist in Österreich die Zahl der Corona-Kranken wieder zurückgegangen.,Viele Menschen sind krank. Das sagt man Corona-Virus. Das Virus hat auch viele Leute in Österreich krank gemacht. Am Dienstag ist aber eine gute Nachricht. Es ist nicht mehr so viele Menschen krank.,1,y,22,uid_apa_test_462,r3_pid_apa141
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewann das Spiel. Deshalb ist Thiem jetzt für das Halbfinale.,Dadurch hat Dominic Thiem jetzt schon das Halbfinale erreicht.,4,y,2,uid_apa_test_311,r3_pid_apa179
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,Im Ort Kitzbühel im Bundesland Tirol hat am Sonntag ein Mann 5 Menschen getötet. Der Mann ist 25 Jahre alt. Er hat die Menschen mit einem Messer erstochen.,Im Ort Kitzbühel in Tirol. Am Sonntag hat ein Mann 5 Menschen getötet. Der Mann war 25 Jahre alt.,4,n,9,uid_apa_test_33,r3_pid_apa78
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Nobelpreis. Sie haben die sogenannte Gen-Schere erfunden. Die Gen-Schere heißt CRISPR/Cas9.,Sie haben das genetische Werkzeug CRISPR/Cas9 entwickelt. Es macht es leichter Genetik- Forschung zu machen. Genetik-Forscher wissen mit der Gen-Schere mehr über den Gen-Aufbau von Tieren und Menschen.,4,n,12,uid_apa_test_5,r3_pid_apa191
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,Von dem Corona-Virus sind 4.456 Menschen in Österreich angesteckt.,Derzeit sind in Österreich 4.456 Menschen am Corona-Virus erkrankt.,3,y,0,uid_apa_test_625,r3_pid_apa118
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,In Österreich sind in der Früh am Mittwoch nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,Fast alle Leute sind jetzt wieder gesund. Nur noch 3.000 Menschen haben das Virus.,1,y,3,uid_apa_test_193,r3_pid_apa287
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",Besonders schlimm waren die Regen-Stürme in Oberösterreich.,In Oberösterreich gab es besonders viel Regen. Da waren die Feuerwehren im Einsatz. Insgesamt sind 65 Feuerwehren in Österreich gerade im Einsatz.,3,n,15,uid_apa_test_612,r3_pid_apa87
